Executing whmapi1 listaccts search= searchtype=owner
TODO: MX Needs fixing to mail.DOMAIN.TLD! MX entry line number: 18
TODO: mail.domain.tld needs to be A record! Line: 20
igremladih.hr
[('igremladih.hr', ['178.218.166.201'])]
Executing whmapi1 dumpzone domain=igremladih.hr
Domain igremladih.hr is using correct SPF
Line:  24 Data:  v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all
DOING MX RECORD CHECK
TODO: MX Needs fixing to mail.DOMAIN.TLD! MX entry line number: 18
TODO: mail.domain.tld needs to be A record! Line: 20
igremladih.org
[('igremladih.org', ['178.218.166.201'])]
Executing whmapi1 dumpzone domain=igremladih.org
Domain igremladih.org is using correct SPF
Line:  19 Data:  v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all
DOING MX RECORD CHECK
TODO: MX Needs fixing to mail.DOMAIN.TLD! MX entry line number: 15
TODO: mail.domain.tld needs to be A record! Line: 16

USER: bastion
bastionsplit.com
[('mail.bastionsplit.com', ['178.218.166.201'])]
Executing whmapi1 dumpzone domain=bastionsplit.com
TODO: SPF CHECK - name: bastionsplit.com. 
{'name': 'bastionsplit.com.', 'type': 'TXT', 'txtdata': 'v=spf1 +a +mx +ip4:178.218.166.201 ~all', 'char_str_list': ['"v=spf1 +a +mx +ip4:178.218.166.201 ~all"'], 'ttl': 14400, 'Line': 37, 'unencoded': 1, 'class': 'IN'}
DOING MX RECORD CHECK

USER: villamon
villa-montecolori.com
[('villa-montecolori.com', ['178.218.166.201'])]
Executing whmapi1 dumpzone domain=villa-montecolori.com
Domain villa-montecolori.com is using correct SPF
Line:  24 Data:  v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all
DOING MX RECORD CHECK
TODO: MX Needs fixing to mail.DOMAIN.TLD! MX entry line number: 18
TODO: mail.domain.tld needs to be A record! Line: 20
villamon.lin44.host25.com
[('villamon.lin44.host25.com', ['178.218.166.201'])]
Skipped: villamon.lin44.host25.com REASON: Domain villamon.lin44.host25.com not resolving on our name servers or domain ignored.

USER: villaaur
villa-aurelia.com
[('villa-aurelia.com', ['178.218.166.201'])]
Executing whmapi1 dumpzone domain=villa-aurelia.com
Domain villa-aurelia.com is using correct SPF
Line:  24 Data:  v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all
DOING MX RECORD CHECK
TODO: MX Needs fixing to mail.DOMAIN.TLD! MX entry line number: 18
TODO: mail.domain.tld needs to be A record! Line: 20
villaaur.lin44.host25.com
[('villaaur.lin44.host25.com', ['178.218.166.201'])]
Skipped: villaaur.lin44.host25.com REASON: Domain villaaur.lin44.host25.com not resolving on our name servers or domain ignored.

USER: goodyear
goodyear.com.hr
[('goodyear.com.hr', ['178.218.166.201'])]
Executing whmapi1 dumpzone domain=goodyear.com.hr
Domain goodyear.com.hr is using correct SPF
Line:  24 Data:  v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all
DOING MX RECORD CHECK
TODO: MX Needs fixing to mail.DOMAIN.TLD! MX entry line number: 18
TODO: mail.domain.tld needs to be A record! Line: 20
goodyear.lin44.host25.com
[('goodyear.lin44.host25.com', ['178.218.166.201'])]
Skipped: goodyear.lin44.host25.com REASON: Domain goodyear.lin44.host25.com not resolving on our name servers or domain ignored.

USER: termejez
terme-jezercica.hr
[('terme-jezercica.hr', ['178.218.166.201'])]
Executing whmapi1 dumpzone domain=terme-jezercica.hr
Domain terme-jezercica.hr is using correct SPF
Line:  20 Data:  v=spf1 +a +mx +ip4:178.218.166.201 +ip4:176.62.8.9 +ip4:195.29.63.186 +include:mojsite.com +include:terme-jezercica.hr ~all
DOING MX RECORD CHECK
TODO: MX Needs fixing to mail.DOMAIN.TLD! MX entry line number: 15
TODO: mail.domain.tld needs to be A record! Line: 16

USER: jomispor
jomi-sportscholarships.de
[('aspmx.l.google.com', ['173.194.76.26']), ('alt1.aspmx.l.google.com', ['74.125.205.26']), ('alt3.aspmx.l.google.com', ['108.177.97.27']), ('alt2.aspmx.l.google.com', ['74.125.68.26']), ('alt4.aspmx.l.google.com', ['74.125.195.27'])]
Executing whmapi1 dumpzone domain=jomi-sportscholarships.de
Domain jomi-sportscholarships.de is using correct SPF
Line:  23 Data:  v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all
Domain jomi-sportscholarships.de is using correct SPF
Line:  59 Data:  v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all
DOING MX RECORD CHECK
TODO: mail.domain.tld needs to be A record! Line: 19
jomispor.lin44.host25.com
[('jomispor.lin44.host25.com', ['178.218.166.201'])]
Skipped: jomispor.lin44.host25.com REASON: Domain jomispor.lin44.host25.com not resolving on our name servers or domain ignored.

USER: angelsco
angels.com.hr
[('angels.com.hr', ['178.218.166.201'])]
Executing whmapi1 dumpzone domain=angels.com.hr
Domain angels.com.hr is using correct SPF
Line:  24 Data:  v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all
Domain angels.com.hr is using correct SPF
Line:  63 Data:  v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all
DOING MX RECORD CHECK
TODO: MX Needs fixing to mail.DOMAIN.TLD! MX entry line number: 18
TODO: mail.domain.tld needs to be A record! Line: 20
mamasitaandson.com
[('mamasitaandson.com', ['178.218.166.201'])]
Executing whmapi1 dumpzone domain=mamasitaandson.com
Domain mamasitaandson.com is using correct SPF
Line:  24 Data:  v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all
DOING MX RECORD CHECK
TODO: MX Needs fixing to mail.DOMAIN.TLD! MX entry line number: 18
TODO: mail.domain.tld needs to be A record! Line: 20
angelsco.lin44.host25.com
[('angelsco.lin44.host25.com', ['178.218.166.201'])]
Skipped: angelsco.lin44.host25.com REASON: Domain angelsco.lin44.host25.com not resolving on our name servers or domain ignored.

USER: dptkinf
dptk-inf.hr
[('dptk-inf.hr', ['178.218.166.201'])]
Executing whmapi1 dumpzone domain=dptk-inf.hr
Domain dptk-inf.hr is using correct SPF
Line:  24 Data:  v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all
Domain dptk-inf.hr is using correct SPF
Line:  144 Data:  v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all
Domain dptk-inf.hr is using correct SPF
Line:  145 Data:  v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all
Domain dptk-inf.hr is using correct SPF
Line:  146 Data:  v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all
Domain dptk-inf.hr is using correct SPF
Line:  147 Data:  v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all
Domain dptk-inf.hr is using correct SPF
Line:  148 Data:  v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all
DOING MX RECORD CHECK
TODO: MX Needs fixing to mail.DOMAIN.TLD! MX entry line number: 18
TODO: mail.domain.tld needs to be A record! Line: 20
znlgs-ivanvlainic.com
False
Skipped: znlgs-ivanvlainic.com REASON: Domain znlgs-ivanvlainic.com not resolving on our name servers or domain ignored.
bb-metal.hr
[('bb-metal.hr', ['178.218.166.201'])]
Executing whmapi1 dumpzone domain=bb-metal.hr
Domain bb-metal.hr is using correct SPF
Line:  24 Data:  v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all
DOING MX RECORD CHECK
TODO: MX Needs fixing to mail.DOMAIN.TLD! MX entry line number: 18
TODO: mail.domain.tld needs to be A record! Line: 20
autoservis-slak.hr
[('autoservis-slak.hr', ['178.218.166.201'])]
Executing whmapi1 dumpzone domain=autoservis-slak.hr
Domain autoservis-slak.hr is using correct SPF
Line:  24 Data:  v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all
DOING MX RECORD CHECK
TODO: MX Needs fixing to mail.DOMAIN.TLD! MX entry line number: 18
TODO: mail.domain.tld needs to be A record! Line: 20
autocentaracs.hr
[('autocentaracs.hr', ['178.218.166.201'])]
Executing whmapi1 dumpzone domain=autocentaracs.hr
Domain autocentaracs.hr is using correct SPF
Line:  24 Data:  v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all
DOING MX RECORD CHECK
TODO: MX Needs fixing to mail.DOMAIN.TLD! MX entry line number: 18
TODO: mail.domain.tld needs to be A record! Line: 20
ztkgs.hr
[('ztkgs.hr', ['178.218.166.201'])]
Executing whmapi1 dumpzone domain=ztkgs.hr
Domain ztkgs.hr is using correct SPF
Line:  24 Data:  v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all
DOING MX RECORD CHECK
TODO: MX Needs fixing to mail.DOMAIN.TLD! MX entry line number: 18
TODO: mail.domain.tld needs to be A record! Line: 20
dptkinfc.lin44.host25.com
[('dptkinfc.lin44.host25.com', ['178.218.166.201'])]
Skipped: dptkinfc.lin44.host25.com REASON: Domain dptkinfc.lin44.host25.com not resolving on our name servers or domain ignored.

USER: meatthek
meattheking.com
[('alt2.aspmx.l.google.com', ['74.125.68.26']), ('alt1.aspmx.l.google.com', ['74.125.205.26']), ('aspmx.l.google.com', ['173.194.76.26']), ('aspmx3.googlemail.com', ['74.125.68.27']), ('aspmx2.googlemail.com', ['74.125.205.27'])]
Executing whmapi1 dumpzone domain=meattheking.com
Domain meattheking.com is using correct SPF
Line:  19 Data:  v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all
DOING MX RECORD CHECK
TODO: mail.domain.tld needs to be A record! Line: 16
meatthek.lin44.host25.com
[('meatthek.lin44.host25.com', ['178.218.166.201'])]
Skipped: meatthek.lin44.host25.com REASON: Domain meatthek.lin44.host25.com not resolving on our name servers or domain ignored.
meattheking.hr
False
Skipped: meattheking.hr REASON: Domain meattheking.hr not resolving on our name servers or domain ignored.

USER: campingm
camping-makarska-riviera.com
[('camping-makarska-riviera.com', ['178.218.166.201'])]
Executing whmapi1 dumpzone domain=camping-makarska-riviera.com
Domain camping-makarska-riviera.com is using correct SPF
Line:  24 Data:  v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all
DOING MX RECORD CHECK
TODO: MX Needs fixing to mail.DOMAIN.TLD! MX entry line number: 18
TODO: mail.domain.tld needs to be A record! Line: 20
campingm.lin44.host25.com
[('campingm.lin44.host25.com', ['178.218.166.201'])]
Skipped: campingm.lin44.host25.com REASON: Domain campingm.lin44.host25.com not resolving on our name servers or domain ignored.

USER: craftlif
42stripes.com
[('42stripes.com', ['178.218.166.201'])]
Executing whmapi1 dumpzone domain=42stripes.com
Domain 42stripes.com is using correct SPF
Line:  24 Data:  v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all
DOING MX RECORD CHECK
TODO: MX Needs fixing to mail.DOMAIN.TLD! MX entry line number: 18
TODO: mail.domain.tld needs to be A record! Line: 20
craftlif.free2.host25.com
[('craftlif.free2.host25.com', ['178.218.166.201'])]
Skipped: craftlif.free2.host25.com REASON: Domain craftlif.free2.host25.com not resolving on our name servers or domain ignored.

USER: campingc
camping-croatia.com
[('camping-croatia.com', ['178.218.166.201'])]
Executing whmapi1 dumpzone domain=camping-croatia.com
TODO: SPF CHECK - name: camping-croatia.com. 
{'name': 'camping-croatia.com.', 'type': 'TXT', 'txtdata': 'v=spf1 +a +mx +ip4:178.218.166.201 ~all', 'char_str_list': ['"v=spf1 +a +mx +ip4:178.218.166.201 ~all"'], 'ttl': 14400, 'Line': 95, 'unencoded': 1, 'class': 'IN'}
TODO: SPF CHECK - name: forum.camping-croatia.com. 
{'name': 'forum.camping-croatia.com.', 'type': 'TXT', 'txtdata': 'v=spf1 +a +mx +ip4:178.218.166.201 ~all', 'char_str_list': ['"v=spf1 +a +mx +ip4:178.218.166.201 ~all"'], 'ttl': 14400, 'Line': 96, 'unencoded': 1, 'class': 'IN'}
TODO: SPF CHECK - name: ficcyouthrally2018.camping-croatia.com. 
{'name': 'ficcyouthrally2018.camping-croatia.com.', 'type': 'TXT', 'txtdata': 'v=spf1 +a +mx +ip4:178.218.166.201 ~all', 'char_str_list': ['"v=spf1 +a +mx +ip4:178.218.166.201 ~all"'], 'ttl': 14400, 'Line': 97, 'unencoded': 1, 'class': 'IN'}
DOING MX RECORD CHECK
TODO: MX Needs fixing to mail.DOMAIN.TLD! MX entry line number: 14
TODO: mail.domain.tld needs to be A record! Line: 15
ficcyouthrally2018.com
False
Skipped: ficcyouthrally2018.com REASON: Domain ficcyouthrally2018.com not resolving on our name servers or domain ignored.

USER: dekkera
croatiaserver.net
[('croatiaserver.net', ['178.218.166.201'])]
Executing whmapi1 dumpzone domain=croatiaserver.net
TODO: SPF CHECK - name: stancija-zavod.croatiaserver.net. 
{'name': 'stancija-zavod.croatiaserver.net.', 'type': 'TXT', 'txtdata': 'v=spf1 +a +mx +ip4:178.218.166.201 ~all', 'char_str_list': ['"v=spf1 +a +mx +ip4:178.218.166.201 ~all"'], 'ttl': 300, 'Line': 198, 'unencoded': 1, 'class': 'IN'}
TODO: SPF CHECK - name: zavod135.croatiaserver.net. 
{'name': 'zavod135.croatiaserver.net.', 'type': 'TXT', 'txtdata': 'v=spf1 +a +mx +ip4:178.218.166.201 ~all', 'char_str_list': ['"v=spf1 +a +mx +ip4:178.218.166.201 ~all"'], 'ttl': 300, 'Line': 199, 'unencoded': 1, 'class': 'IN'}
TODO: SPF CHECK - name: istriahome.croatiaserver.net. 
{'name': 'istriahome.croatiaserver.net.', 'type': 'TXT', 'txtdata': 'v=spf1 +a +mx +ip4:178.218.166.201 ~all', 'char_str_list': ['"v=spf1 +a +mx +ip4:178.218.166.201 ~all"'], 'ttl': 300, 'Line': 200, 'unencoded': 1, 'class': 'IN'}
TODO: SPF CHECK - name: villa-mate.croatiaserver.net. 
{'name': 'villa-mate.croatiaserver.net.', 'type': 'TXT', 'txtdata': 'v=spf1 +a +mx +ip4:178.218.166.201 ~all', 'char_str_list': ['"v=spf1 +a +mx +ip4:178.218.166.201 ~all"'], 'ttl': 300, 'Line': 201, 'unencoded': 1, 'class': 'IN'}
TODO: SPF CHECK - name: croatiaserver.net. 
{'name': 'croatiaserver.net.', 'type': 'TXT', 'txtdata': 'v=spf1 +a +mx +ip4:178.218.166.201 ~all', 'char_str_list': ['"v=spf1 +a +mx +ip4:178.218.166.201 ~all"'], 'ttl': 300, 'Line': 202, 'unencoded': 1, 'class': 'IN'}
TODO: SPF CHECK - name: croatiaserver.croatiaserver.net. 
{'name': 'croatiaserver.croatiaserver.net.', 'type': 'TXT', 'txtdata': 'v=spf1 +a +mx +ip4:178.218.166.201 ~all', 'char_str_list': ['"v=spf1 +a +mx +ip4:178.218.166.201 ~all"'], 'ttl': 300, 'Line': 203, 'unencoded': 1, 'class': 'IN'}
TODO: SPF CHECK - name: villa-catarina.croatiaserver.net. 
{'name': 'villa-catarina.croatiaserver.net.', 'type': 'TXT', 'txtdata': 'v=spf1 +a +mx +ip4:178.218.166.201 ~all', 'char_str_list': ['"v=spf1 +a +mx +ip4:178.218.166.201 ~all"'], 'ttl': 300, 'Line': 204, 'unencoded': 1, 'class': 'IN'}
TODO: SPF CHECK - name: pod-dubon.croatiaserver.net. 
{'name': 'pod-dubon.croatiaserver.net.', 'type': 'TXT', 'txtdata': 'v=spf1 +a +mx +ip4:178.218.166.201 ~all', 'char_str_list': ['"v=spf1 +a +mx +ip4:178.218.166.201 ~all"'], 'ttl': 300, 'Line': 205, 'unencoded': 1, 'class': 'IN'}
TODO: SPF CHECK - name: marbree.croatiaserver.net. 
{'name': 'marbree.croatiaserver.net.', 'type': 'TXT', 'txtdata': 'v=spf1 +a +mx +ip4:178.218.166.201 ~all', 'char_str_list': ['"v=spf1 +a +mx +ip4:178.218.166.201 ~all"'], 'ttl': 300, 'Line': 206, 'unencoded': 1, 'class': 'IN'}
DOING MX RECORD CHECK
TODO: MX Needs fixing to mail.DOMAIN.TLD! MX entry line number: 16
TODO: mail.domain.tld needs to be A record! Line: 39
stancija-zavod.com
[('stancija-zavod.com', ['178.218.166.201'])]
Executing whmapi1 dumpzone domain=stancija-zavod.com
TODO: SPF CHECK - name: stancija-zavod.com. 
{'name': 'stancija-zavod.com.', 'type': 'TXT', 'txtdata': 'v=spf1 +a +mx +ip4:178.218.166.201 ~all', 'char_str_list': ['"v=spf1 +a +mx +ip4:178.218.166.201 ~all"'], 'ttl': 300, 'Line': 40, 'unencoded': 1, 'class': 'IN'}
DOING MX RECORD CHECK
TODO: MX Needs fixing to mail.DOMAIN.TLD! MX entry line number: 17
TODO: mail.domain.tld needs to be A record! Line: 20
zavod135.com
[('zavod135.com', ['178.218.166.201'])]
Executing whmapi1 dumpzone domain=zavod135.com
TODO: SPF CHECK - name: zavod135.com. 
{'name': 'zavod135.com.', 'type': 'TXT', 'txtdata': 'v=spf1 +a +mx +ip4:178.218.166.201 ~all', 'char_str_list': ['"v=spf1 +a +mx +ip4:178.218.166.201 ~all"'], 'ttl': 300, 'Line': 41, 'unencoded': 1, 'class': 'IN'}
DOING MX RECORD CHECK
TODO: MX Needs fixing to mail.DOMAIN.TLD! MX entry line number: 18
TODO: mail.domain.tld needs to be A record! Line: 21
villa-catarina.com
[('villa-catarina.com', ['178.218.166.201'])]
Executing whmapi1 dumpzone domain=villa-catarina.com
TODO: SPF CHECK - name: villa-catarina.com. 
{'name': 'villa-catarina.com.', 'type': 'TXT', 'txtdata': 'v=spf1 +a +mx +ip4:178.218.166.201 ~all', 'char_str_list': ['"v=spf1 +a +mx +ip4:178.218.166.201 ~all"'], 'ttl': 300, 'Line': 40, 'unencoded': 1, 'class': 'IN'}
DOING MX RECORD CHECK
TODO: MX Needs fixing to mail.DOMAIN.TLD! MX entry line number: 17
TODO: mail.domain.tld needs to be A record! Line: 20
istriahome.com
[('istriahome.com', ['178.218.166.201'])]
Executing whmapi1 dumpzone domain=istriahome.com
TODO: SPF CHECK - name: istriahome.com. 
{'name': 'istriahome.com.', 'type': 'TXT', 'txtdata': 'v=spf1 +a +mx +ip4:178.218.166.201 ~all', 'char_str_list': ['"v=spf1 +a +mx +ip4:178.218.166.201 ~all"'], 'ttl': 14400, 'Line': 24, 'unencoded': 1, 'class': 'IN'}
DOING MX RECORD CHECK
TODO: MX Needs fixing to mail.DOMAIN.TLD! MX entry line number: 18
TODO: mail.domain.tld needs to be A record! Line: 20
marbree.com
False
Skipped: marbree.com REASON: Domain marbree.com not resolving on our name servers or domain ignored.
pod-dubon.com
[('pod-dubon.com', ['178.218.166.201'])]
Executing whmapi1 dumpzone domain=pod-dubon.com
TODO: SPF CHECK - name: pod-dubon.com. 
{'name': 'pod-dubon.com.', 'type': 'TXT', 'txtdata': 'v=spf1 +a +mx +ip4:178.218.166.201 ~all', 'char_str_list': ['"v=spf1 +a +mx +ip4:178.218.166.201 ~all"'], 'ttl': 14400, 'Line': 53, 'unencoded': 1, 'class': 'IN'}
TODO: SPF CHECK - name: sales.pod-dubon.com. 
{'name': 'sales.pod-dubon.com.', 'type': 'TXT', 'txtdata': 'v=spf1 +a +mx +ip4:178.218.166.201 ~all', 'char_str_list': ['"v=spf1 +a +mx +ip4:178.218.166.201 ~all"'], 'ttl': 300, 'Line': 60, 'unencoded': 1, 'class': 'IN'}
DOING MX RECORD CHECK
TODO: MX Needs fixing to mail.DOMAIN.TLD! MX entry line number: 17
TODO: mail.domain.tld needs to be A record! Line: 20
villa-mate.com
[('villa-mate.com', ['178.218.166.201'])]
Executing whmapi1 dumpzone domain=villa-mate.com
TODO: SPF CHECK - name: villa-mate.com. 
{'name': 'villa-mate.com.', 'type': 'TXT', 'txtdata': 'v=spf1 +a +mx +ip4:178.218.166.201 ~all', 'char_str_list': ['"v=spf1 +a +mx +ip4:178.218.166.201 ~all"'], 'ttl': 14400, 'Line': 35, 'unencoded': 1, 'class': 'IN'}
DOING MX RECORD CHECK
TODO: MX Needs fixing to mail.DOMAIN.TLD! MX entry line number: 14
TODO: mail.domain.tld needs to be A record! Line: 15
arsvivax.com
[('arsvivax.com', ['178.218.166.201'])]
Executing whmapi1 dumpzone domain=arsvivax.com
TODO: SPF CHECK - name: arsvivax.com. 
{'name': 'arsvivax.com.', 'type': 'TXT', 'txtdata': 'v=spf1 +a +mx +ip4:178.218.166.201 ~all', 'char_str_list': ['"v=spf1 +a +mx +ip4:178.218.166.201 ~all"'], 'ttl': 300, 'Line': 40, 'unencoded': 1, 'class': 'IN'}
DOING MX RECORD CHECK
TODO: MX Needs fixing to mail.DOMAIN.TLD! MX entry line number: 17
TODO: mail.domain.tld needs to be A record! Line: 20
croatiaserver.com
[('croatiaserver.com', ['178.218.166.201'])]
Executing whmapi1 dumpzone domain=croatiaserver.com
TODO: SPF CHECK - name: croatiaserver.com. 
{'name': 'croatiaserver.com.', 'type': 'TXT', 'txtdata': 'v=spf1 +a +mx +ip4:178.218.166.201 ~all', 'char_str_list': ['"v=spf1 +a +mx +ip4:178.218.166.201 ~all"'], 'ttl': 300, 'Line': 45, 'unencoded': 1, 'class': 'IN'}
DOING MX RECORD CHECK
TODO: MX Needs fixing to mail.DOMAIN.TLD! MX entry line number: 18
taal3t.com
False
Skipped: taal3t.com REASON: Domain taal3t.com not resolving on our name servers or domain ignored.

USER: iskraeme
iskraemeco.hr
[('iskraemeco.hr', ['178.218.166.201'])]
Executing whmapi1 dumpzone domain=iskraemeco.hr
Domain iskraemeco.hr is using correct SPF
Line:  19 Data:  v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all
DOING MX RECORD CHECK
TODO: MX Needs fixing to mail.DOMAIN.TLD! MX entry line number: 15
